ID,EDAD,SEXO,CODIGO_DEPARTAMENTO,REGION,TIPO_PESCADOR,COBRO,MONTO,FECHA_CORTE,FECHA_PUBLICACION_PNDA
7244,36,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7245,27,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7246,47,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7247,49,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7248,33,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7249,58,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7250,43,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7251,39,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7252,27,F,04,AREQUIPA,NO EMBARCADO,0,500,20230430,20230626
7253,26,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7254,44,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7255,41,M,04,AREQUIPA,NO EMBARCADO,0,500,20230430,20230626
7256,32,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7257,35,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7258,27,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7259,30,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7260,52,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7261,33,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7262,42,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7263,58,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7264,65,M,04,AREQUIPA,NO EMBARCADO,0,500,20230430,20230626
7265,59,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7266,43,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7267,47,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7268,66,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7269,24,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7270,67,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7271,56,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7272,58,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7273,41,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7274,42,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7275,51,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7276,51,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7277,53,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7278,35,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7279,54,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7280,39,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7281,57,F,04,AREQUIPA,NO EMBARCADO,0,500,20230430,20230626
7282,34,F,04,AREQUIPA,NO EMBARCADO,0,500,20230430,20230626
7283,55,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7284,44,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7285,60,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7286,57,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7287,32,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7288,39,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7289,58,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7290,46,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7291,39,F,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7292,45,M,04,AREQUIPA,NO EMBARCADO,0,500,20230430,20230626
7293,54,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7294,59,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7295,91,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7296,58,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7297,57,F,04,AREQUIPA,NO EMBARCADO,0,500,20230430,20230626
7298,20,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7299,26,M,04,AREQUIPA,NO EMBARCADO,1,500,20230430,20230626
7300,51,M,04,AREQUIPA,NO EMBARCADO,0,500,20230430,20230626
7301,47,M,04,AREQUIPA,NO EMBARCADO,0,500,20230430,20230626
7302,63,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7303,45,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7304,37,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7305,68,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7306,43,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7307,33,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7308,19,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7309,66,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7310,45,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7311,27,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7312,35,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7313,67,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7314,58,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7315,43,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7316,67,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7317,56,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7318,56,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7319,39,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7320,27,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7321,47,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7322,58,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7323,46,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7324,48,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7325,45,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7326,51,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7327,49,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7328,72,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7329,25,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7330,26,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7331,40,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7332,23,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7333,36,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7334,54,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7335,57,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7336,52,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7337,54,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7338,28,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7339,65,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7340,55,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7341,59,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7342,56,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7343,50,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7344,45,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7345,54,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7346,61,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7347,48,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7348,68,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7349,66,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7350,29,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7351,40,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7352,74,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7353,59,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7354,52,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7355,36,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7356,65,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7357,64,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7358,63,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7359,67,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7360,40,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7361,49,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7362,63,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7363,66,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7364,59,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7365,31,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7366,36,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7367,54,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7368,51,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7369,46,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7370,48,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7371,45,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7372,39,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7373,41,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7374,59,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7375,68,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7376,47,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7377,62,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7378,60,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7379,58,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7380,59,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7381,52,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7382,71,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7383,66,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7384,61,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7385,63,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7386,69,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7387,42,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7388,44,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7389,50,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7390,58,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7391,42,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7392,55,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7393,53,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7394,39,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7395,44,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7396,35,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7397,44,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7398,57,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7399,37,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7400,50,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7401,59,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7402,64,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7403,42,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7404,57,F,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7405,36,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7406,49,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7407,58,M,06,CAJAMARCA,NO EMBARCADO,1,500,20230430,20230626
7408,53,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7409,47,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7410,65,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7411,40,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7412,55,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7413,54,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7414,42,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7415,55,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7416,51,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7417,63,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7418,49,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7419,54,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7420,52,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7421,42,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7422,45,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7423,54,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7424,48,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7425,28,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7426,44,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7427,23,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7428,55,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7429,45,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7430,52,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7431,31,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7432,36,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7433,58,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7434,61,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7435,39,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7436,40,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7437,47,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7438,30,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7439,57,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7440,34,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7441,24,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7442,54,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7443,27,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7444,44,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7445,54,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7446,21,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7447,59,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7448,62,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7449,53,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7450,44,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7451,30,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7452,32,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7453,47,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7454,48,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7455,57,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7456,34,F,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7457,38,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7458,32,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7459,41,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7460,34,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7461,30,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7462,62,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7463,65,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7464,38,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7465,59,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7466,38,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7467,49,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7468,68,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7469,38,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7470,38,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7471,58,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7472,55,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7473,44,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7474,55,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7475,47,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7476,39,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7477,42,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7478,45,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7479,43,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7480,22,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7481,48,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7482,47,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7483,48,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7484,68,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7485,33,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7486,41,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7487,44,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7488,41,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7489,28,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7490,33,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7491,32,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7492,53,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7493,47,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7494,36,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7495,60,F,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7496,26,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7497,55,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7498,37,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7499,48,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7500,29,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7501,21,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7502,55,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7503,37,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7504,44,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7505,45,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7506,40,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7507,44,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7508,41,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7509,51,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7510,28,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7511,27,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7512,38,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7513,31,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7514,23,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7515,35,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7516,52,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7517,31,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7518,46,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7519,50,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7520,42,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7521,45,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7522,44,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7523,33,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7524,29,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7525,57,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7526,51,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7527,29,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7528,44,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7529,64,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7530,48,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7531,55,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7532,53,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7533,42,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7534,38,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7535,33,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7536,64,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7537,26,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7538,36,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7539,55,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7540,51,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7541,24,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7542,62,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7543,53,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7544,29,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7545,36,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7546,62,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7547,39,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7548,47,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7549,25,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7550,38,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7551,31,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7552,53,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7553,48,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7554,27,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7555,30,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7556,19,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7557,48,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7558,38,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7559,32,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7560,59,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7561,53,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7562,32,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7563,33,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7564,53,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7565,28,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7566,32,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7567,40,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7568,46,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7569,56,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7570,32,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7571,59,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7572,51,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7573,70,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7574,31,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7575,41,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7576,46,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7577,50,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7578,32,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7579,59,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7580,49,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7581,44,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7582,61,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7583,28,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7584,47,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7585,29,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7586,67,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7587,65,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7588,38,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7589,48,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7590,21,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7591,39,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7592,33,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7593,36,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7594,58,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7595,25,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7596,36,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7597,44,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7598,60,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7599,36,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7600,29,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7601,56,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7602,43,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7603,28,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7604,57,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7605,38,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7606,65,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7607,28,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7608,36,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7609,34,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7610,54,M,07,CALLAO,EMBARCADO,0,500,20230430,20230626
7611,23,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7612,22,F,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7613,52,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7614,41,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7615,43,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7616,37,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7617,23,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
7618,63,M,07,CALLAO,EMBARCADO,1,500,20230430,20230626
